Date,Tres
3/2/43,155
3/3/43,154.995
3/4/43,154.99
3/5/43,154.985
3/6/43,154.98
3/7/43,154.975
3/8/43,154.97
3/9/43,154.965
3/10/43,154.96
3/11/43,154.955
3/12/43,154.95
3/13/43,154.945
3/14/43,154.94
3/15/43,154.935
3/16/43,154.93
3/17/43,154.925
3/18/43,154.92
3/19/43,154.915
3/20/43,154.91
3/21/43,154.905
3/22/43,154.9
3/23/43,154.895
3/24/43,154.89
3/25/43,154.885
3/26/43,154.88
3/27/43,154.875
3/28/43,154.87
3/29/43,154.865
3/30/43,154.86
3/31/43,154.855
4/1/43,154.85
4/2/43,154.845
4/3/43,154.84
4/4/43,154.835
4/5/43,154.83
4/6/43,154.825
4/7/43,154.82
4/8/43,154.815
4/9/43,154.81
4/10/43,154.805
4/11/43,154.8
4/12/43,154.795
4/13/43,154.79
4/14/43,154.785
4/15/43,154.78
4/16/43,154.775
4/17/43,154.77
4/18/43,154.765
4/19/43,154.76
4/20/43,154.755
4/21/43,154.75
4/22/43,154.745
4/23/43,154.74
4/24/43,154.735
4/25/43,154.73
4/26/43,154.725
4/27/43,154.72
4/28/43,154.715
4/29/43,154.71
4/30/43,154.705
5/1/43,154.7
5/2/43,154.695
5/3/43,154.69
5/4/43,154.685
5/5/43,154.68
5/6/43,154.675
5/7/43,154.67
5/8/43,154.665
5/9/43,154.66
5/10/43,154.655
5/11/43,154.65
5/12/43,154.645
5/13/43,154.64
5/14/43,154.635
5/15/43,154.63
5/16/43,154.625
5/17/43,154.62
5/18/43,154.615
5/19/43,154.61
5/20/43,154.605
5/21/43,154.6
5/22/43,154.595
5/23/43,154.59
5/24/43,154.585
5/25/43,154.58
5/26/43,154.575
5/27/43,154.57
5/28/43,154.565
5/29/43,154.56
5/30/43,154.555
5/31/43,154.55
6/1/43,154.545
6/2/43,154.54
6/3/43,154.535
6/4/43,154.53
6/5/43,154.525
6/6/43,154.52
6/7/43,154.515
6/8/43,154.51
6/9/43,154.505
6/10/43,154.5
6/11/43,154.495
6/12/43,154.49
6/13/43,154.485
6/14/43,154.48
6/15/43,154.475
6/16/43,154.47
6/17/43,154.465
6/18/43,154.46
6/19/43,154.455
6/20/43,154.45
6/21/43,154.445
6/22/43,154.44
6/23/43,154.435
6/24/43,154.43
6/25/43,154.425
6/26/43,154.42
6/27/43,154.415
6/28/43,154.41
6/29/43,154.405
6/30/43,154.4
7/1/43,154.395
7/2/43,154.39
7/3/43,154.385
7/4/43,154.38
7/5/43,154.375
7/6/43,154.37
7/7/43,154.365
7/8/43,154.36
7/9/43,154.355
7/10/43,154.35
7/11/43,154.345
7/12/43,154.34
7/13/43,154.335
7/14/43,154.33
7/15/43,154.325
7/16/43,154.32
7/17/43,154.315
7/18/43,154.31
7/19/43,154.305
7/20/43,154.3
7/21/43,154.295
7/22/43,154.29
7/23/43,154.285
7/24/43,154.28
7/25/43,154.275
7/26/43,154.27
7/27/43,154.265
7/28/43,154.26
7/29/43,154.255
7/30/43,154.25
7/31/43,154.245
8/1/43,154.24
8/2/43,154.235
8/3/43,154.23
8/4/43,154.225
8/5/43,154.22
8/6/43,154.215
8/7/43,154.21
8/8/43,154.205
8/9/43,154.2
8/10/43,154.195
8/11/43,154.19
8/12/43,154.185
8/13/43,154.18
8/14/43,154.175
8/15/43,154.17
8/16/43,154.165
8/17/43,154.16
8/18/43,154.155
8/19/43,154.15
8/20/43,154.145
8/21/43,154.14
8/22/43,154.135
8/23/43,154.13
8/24/43,154.125
8/25/43,154.12
8/26/43,154.115
8/27/43,154.11
8/28/43,154.105
8/29/43,154.1
8/30/43,154.095
8/31/43,154.09
9/1/43,154.085
9/2/43,154.08
9/3/43,154.075
9/4/43,154.07
9/5/43,154.065
9/6/43,154.06
9/7/43,154.055
9/8/43,154.05
9/9/43,154.045
9/10/43,154.04
9/11/43,154.035
9/12/43,154.03
9/13/43,154.025
9/14/43,154.02
9/15/43,154.015
9/16/43,154.01
9/17/43,154.005
9/18/43,154
9/19/43,153.995
9/20/43,153.99
9/21/43,153.985
9/22/43,153.98
9/23/43,153.975
9/24/43,153.97
9/25/43,153.965
9/26/43,153.96
9/27/43,153.955
9/28/43,153.95
9/29/43,153.945
9/30/43,153.94
10/1/43,153.935
10/2/43,153.93
10/3/43,153.925
10/4/43,153.92
10/5/43,153.915
10/6/43,153.91
10/7/43,153.905
10/8/43,153.9
10/9/43,153.895
10/10/43,153.89
10/11/43,153.885
10/12/43,153.88
10/13/43,153.875
10/14/43,153.87
10/15/43,153.865
10/16/43,153.86
10/17/43,153.855
10/18/43,153.85
10/19/43,153.845
10/20/43,153.84
10/21/43,153.835
10/22/43,153.83
10/23/43,153.825
10/24/43,153.82
10/25/43,153.815
10/26/43,153.81
10/27/43,153.805
10/28/43,153.8
10/29/43,153.795
10/30/43,153.79
10/31/43,153.785
11/1/43,153.78
11/2/43,153.775
11/3/43,153.77
11/4/43,153.765
11/5/43,153.76
11/6/43,153.755
11/7/43,153.75
11/8/43,153.745
11/9/43,153.74
11/10/43,153.735
11/11/43,153.73
11/12/43,153.725
11/13/43,153.72
11/14/43,153.715
11/15/43,153.71
11/16/43,153.705
11/17/43,153.7
11/18/43,153.695
11/19/43,153.69
11/20/43,153.685
11/21/43,153.68
11/22/43,153.675
11/23/43,153.67
11/24/43,153.665
11/25/43,153.66
11/26/43,153.655
11/27/43,153.65
11/28/43,153.645
11/29/43,153.64
11/30/43,153.635
12/1/43,153.63
12/2/43,153.625
12/3/43,153.62
12/4/43,153.615
12/5/43,153.61
12/6/43,153.605
12/7/43,153.6
12/8/43,153.595
12/9/43,153.59
12/10/43,153.585
12/11/43,153.58
12/12/43,153.575
12/13/43,153.57
12/14/43,153.565
12/15/43,153.56
12/16/43,153.555
12/17/43,153.55
12/18/43,153.545
12/19/43,153.54
12/20/43,153.535
12/21/43,153.53
12/22/43,153.525
12/23/43,153.52
12/24/43,153.515
12/25/43,153.51
12/26/43,153.505
12/27/43,153.5
12/28/43,153.495
12/29/43,153.49
12/30/43,153.485
12/31/43,153.48
1/1/44,153.475
1/2/44,153.47
1/3/44,153.465
1/4/44,153.46
1/5/44,153.455
1/6/44,153.45
1/7/44,153.445
1/8/44,153.44
1/9/44,153.435
1/10/44,153.43
1/11/44,153.425
1/12/44,153.42
1/13/44,153.415
1/14/44,153.41
1/15/44,153.405
1/16/44,153.4
1/17/44,153.395
1/18/44,153.39
1/19/44,153.385
1/20/44,153.38
1/21/44,153.375
1/22/44,153.37
1/23/44,153.365
1/24/44,153.36
1/25/44,153.355
1/26/44,153.35
1/27/44,153.345
1/28/44,153.34
1/29/44,153.335
1/30/44,153.33
1/31/44,153.325
2/1/44,153.32
2/2/44,153.315
2/3/44,153.31
2/4/44,153.305
2/5/44,153.3
2/6/44,153.295
2/7/44,153.29
2/8/44,153.285
2/9/44,153.28
2/10/44,153.275
2/11/44,153.27
2/12/44,153.265
2/13/44,153.26
2/14/44,153.255
2/15/44,153.25
2/16/44,153.245
2/17/44,153.24
2/18/44,153.235
2/19/44,153.23
2/20/44,153.225
2/21/44,153.22
2/22/44,153.215
2/23/44,153.21
2/24/44,153.205
2/25/44,153.2
2/26/44,153.195
2/27/44,153.19
2/28/44,153.185
2/29/44,153.18
3/1/44,153.175
3/2/44,153.17
3/3/44,153.165
3/4/44,153.16
3/5/44,153.155
3/6/44,153.15
3/7/44,153.145
3/8/44,153.14
3/9/44,153.135
3/10/44,153.13
3/11/44,153.125
3/12/44,153.12
3/13/44,153.115
3/14/44,153.11
3/15/44,153.105
3/16/44,153.1
3/17/44,153.095
3/18/44,153.09
3/19/44,153.085
3/20/44,153.08
3/21/44,153.075
3/22/44,153.07
3/23/44,153.065
3/24/44,153.06
3/25/44,153.055
3/26/44,153.05
3/27/44,153.045
3/28/44,153.04
3/29/44,153.035
3/30/44,153.03
3/31/44,153.025
4/1/44,153.02
4/2/44,153.015
4/3/44,153.01
4/4/44,153.005
4/5/44,153
4/6/44,152.995
4/7/44,152.99
4/8/44,152.985
4/9/44,152.98
4/10/44,152.975
4/11/44,152.97
4/12/44,152.965
4/13/44,152.96
4/14/44,152.955
4/15/44,152.95
4/16/44,152.945
4/17/44,152.94
4/18/44,152.935
4/19/44,152.93
4/20/44,152.925
4/21/44,152.92
4/22/44,152.915
4/23/44,152.91
4/24/44,152.905
4/25/44,152.9
4/26/44,152.895
4/27/44,152.89
4/28/44,152.885
4/29/44,152.88
4/30/44,152.875
5/1/44,152.87
5/2/44,152.865
5/3/44,152.86
5/4/44,152.855
5/5/44,152.85
5/6/44,152.845
5/7/44,152.84
5/8/44,152.835
5/9/44,152.83
5/10/44,152.825
5/11/44,152.82
5/12/44,152.815
5/13/44,152.81
5/14/44,152.805
5/15/44,152.8
5/16/44,152.795
5/17/44,152.79
5/18/44,152.785
5/19/44,152.78
5/20/44,152.775
5/21/44,152.77
5/22/44,152.765
5/23/44,152.76
5/24/44,152.755
5/25/44,152.75
5/26/44,152.745
5/27/44,152.74
5/28/44,152.735
5/29/44,152.73
5/30/44,152.725
5/31/44,152.72
6/1/44,152.715
6/2/44,152.71
6/3/44,152.705
6/4/44,152.7
6/5/44,152.695
6/6/44,152.69
6/7/44,152.685
6/8/44,152.68
6/9/44,152.675
6/10/44,152.67
6/11/44,152.665
6/12/44,152.66
6/13/44,152.655
6/14/44,152.65
6/15/44,152.645
6/16/44,152.64
6/17/44,152.635
6/18/44,152.63
6/19/44,152.625
6/20/44,152.62
6/21/44,152.615
6/22/44,152.61
6/23/44,152.605
6/24/44,152.6
6/25/44,152.595
6/26/44,152.59
6/27/44,152.585
6/28/44,152.58
6/29/44,152.575
6/30/44,152.57
7/1/44,152.565
7/2/44,152.56
7/3/44,152.555
7/4/44,152.55
7/5/44,152.545
7/6/44,152.54
7/7/44,152.535
7/8/44,152.53
7/9/44,152.525
7/10/44,152.52
7/11/44,152.515
7/12/44,152.51
7/13/44,152.505
7/14/44,152.5
7/15/44,152.495
7/16/44,152.49
7/17/44,152.485
7/18/44,152.48
7/19/44,152.475
7/20/44,152.47
7/21/44,152.465
7/22/44,152.46
7/23/44,152.455
7/24/44,152.45
7/25/44,152.445
7/26/44,152.44
7/27/44,152.435
7/28/44,152.43
7/29/44,152.425
7/30/44,152.42
7/31/44,152.415
8/1/44,152.41
8/2/44,152.405
8/3/44,152.4
8/4/44,152.395
8/5/44,152.39
8/6/44,152.385
8/7/44,152.38
8/8/44,152.375
8/9/44,152.37
8/10/44,152.365
8/11/44,152.36
8/12/44,152.355
8/13/44,152.35
8/14/44,152.345
8/15/44,152.34
8/16/44,152.335
8/17/44,152.33
8/18/44,152.325
8/19/44,152.32
8/20/44,152.315
8/21/44,152.31
8/22/44,152.305
8/23/44,152.3
8/24/44,152.295
8/25/44,152.29
8/26/44,152.285
8/27/44,152.28
8/28/44,152.275
8/29/44,152.27
8/30/44,152.265
8/31/44,152.26
9/1/44,152.255
9/2/44,152.25
9/3/44,152.245
9/4/44,152.24
9/5/44,152.235
9/6/44,152.23
9/7/44,152.225
9/8/44,152.22
9/9/44,152.215
9/10/44,152.21
9/11/44,152.205
9/12/44,152.2
9/13/44,152.195
9/14/44,152.19
9/15/44,152.185
9/16/44,152.18
9/17/44,152.175
9/18/44,152.17
9/19/44,152.165
9/20/44,152.16
9/21/44,152.155
9/22/44,152.15
9/23/44,152.145
9/24/44,152.14
9/25/44,152.135
9/26/44,152.13
9/27/44,152.125
9/28/44,152.12
9/29/44,152.115
9/30/44,152.11
10/1/44,152.105
10/2/44,152.1
10/3/44,152.095
10/4/44,152.09
10/5/44,152.085
10/6/44,152.08
10/7/44,152.075
10/8/44,152.07
10/9/44,152.065
10/10/44,152.06
10/11/44,152.055
10/12/44,152.05
10/13/44,152.045
10/14/44,152.04
10/15/44,152.035
10/16/44,152.03
10/17/44,152.025
10/18/44,152.02
10/19/44,152.015
10/20/44,152.01
10/21/44,152.005
10/22/44,152
10/23/44,151.995
10/24/44,151.99
10/25/44,151.985
10/26/44,151.98
10/27/44,151.975
10/28/44,151.97
10/29/44,151.965
10/30/44,151.96
10/31/44,151.955
11/1/44,151.95
11/2/44,151.945
11/3/44,151.94
11/4/44,151.935
11/5/44,151.93
11/6/44,151.925
11/7/44,151.92
11/8/44,151.915
11/9/44,151.91
11/10/44,151.905
11/11/44,151.9
11/12/44,151.895
11/13/44,151.89
11/14/44,151.885
11/15/44,151.88
11/16/44,151.875
11/17/44,151.87
11/18/44,151.865
11/19/44,151.86
11/20/44,151.855
11/21/44,151.85
11/22/44,151.845
11/23/44,151.84
11/24/44,151.835
11/25/44,151.83
11/26/44,151.825
11/27/44,151.82
11/28/44,151.815
11/29/44,151.81
11/30/44,151.805
12/1/44,151.8
12/2/44,151.795
12/3/44,151.79
12/4/44,151.785
12/5/44,151.78
12/6/44,151.775
12/7/44,151.77
12/8/44,151.765
12/9/44,151.76
12/10/44,151.755
12/11/44,151.75
12/12/44,151.745
12/13/44,151.74
12/14/44,151.735
12/15/44,151.73
12/16/44,151.725
12/17/44,151.72
12/18/44,151.715
12/19/44,151.71
12/20/44,151.705
12/21/44,151.7
12/22/44,151.695
12/23/44,151.69
12/24/44,151.685
12/25/44,151.68
12/26/44,151.675
12/27/44,151.67
12/28/44,151.665
12/29/44,151.66
12/30/44,151.655
12/31/44,151.65
1/1/45,151.645
1/2/45,151.64
1/3/45,151.635
1/4/45,151.63
1/5/45,151.625
1/6/45,151.62
1/7/45,151.615
1/8/45,151.61
1/9/45,151.605
1/10/45,151.6
1/11/45,151.595
1/12/45,151.59
1/13/45,151.585
1/14/45,151.58
1/15/45,151.575
1/16/45,151.57
1/17/45,151.565
1/18/45,151.56
1/19/45,151.555
1/20/45,151.55
1/21/45,151.545
1/22/45,151.54
1/23/45,151.535
1/24/45,151.53
1/25/45,151.525
1/26/45,151.52
1/27/45,151.515
1/28/45,151.51
1/29/45,151.505
1/30/45,151.5
1/31/45,151.495
2/1/45,151.49
2/2/45,151.485
2/3/45,151.48
2/4/45,151.475
2/5/45,151.47
2/6/45,151.465
2/7/45,151.46
2/8/45,151.455
2/9/45,151.45
2/10/45,151.445
2/11/45,151.44
2/12/45,151.435
2/13/45,151.43
2/14/45,151.425
2/15/45,151.42
2/16/45,151.415
2/17/45,151.41
2/18/45,151.405
2/19/45,151.4
2/20/45,151.395
2/21/45,151.39
2/22/45,151.385
2/23/45,151.38
2/24/45,151.375
2/25/45,151.37
2/26/45,151.365
2/27/45,151.36
2/28/45,151.355
3/1/45,151.35
3/2/45,151.345
3/3/45,151.34
3/4/45,151.335
3/5/45,151.33
3/6/45,151.325
3/7/45,151.32
3/8/45,151.315
3/9/45,151.31
3/10/45,151.305
3/11/45,151.3
3/12/45,151.295
3/13/45,151.29
3/14/45,151.285
3/15/45,151.28
3/16/45,151.275
3/17/45,151.27
3/18/45,151.265
3/19/45,151.26
3/20/45,151.255
3/21/45,151.25
3/22/45,151.245
3/23/45,151.24
3/24/45,151.235
3/25/45,151.23
3/26/45,151.225
3/27/45,151.22
3/28/45,151.215
3/29/45,151.21
3/30/45,151.205
3/31/45,151.2
4/1/45,151.195
4/2/45,151.19
4/3/45,151.185
4/4/45,151.18
4/5/45,151.175
4/6/45,151.17
4/7/45,151.165
4/8/45,151.16
4/9/45,151.155
4/10/45,151.15
4/11/45,151.145
4/12/45,151.14
4/13/45,151.135
4/14/45,151.13
4/15/45,151.125
4/16/45,151.12
4/17/45,151.115
4/18/45,151.11
4/19/45,151.105
4/20/45,151.1
4/21/45,151.095
4/22/45,151.09
4/23/45,151.085
4/24/45,151.08
4/25/45,151.075
4/26/45,151.07
4/27/45,151.065
4/28/45,151.06
4/29/45,151.055
4/30/45,151.05
5/1/45,151.045
5/2/45,151.04
5/3/45,151.035
5/4/45,151.03
5/5/45,151.025
5/6/45,151.02
5/7/45,151.015
5/8/45,151.01
5/9/45,151.005
5/10/45,151
5/11/45,150.995
5/12/45,150.99
5/13/45,150.985
5/14/45,150.98
5/15/45,150.975
5/16/45,150.97
5/17/45,150.965
5/18/45,150.96
5/19/45,150.955
5/20/45,150.95
5/21/45,150.945
5/22/45,150.94
5/23/45,150.935
5/24/45,150.93
5/25/45,150.925
5/26/45,150.92
5/27/45,150.915
5/28/45,150.91
5/29/45,150.905
5/30/45,150.9
5/31/45,150.895
6/1/45,150.89
6/2/45,150.885
6/3/45,150.88
6/4/45,150.875
6/5/45,150.87
6/6/45,150.865
6/7/45,150.86
6/8/45,150.855
6/9/45,150.85
6/10/45,150.845
6/11/45,150.84
6/12/45,150.835
6/13/45,150.83
6/14/45,150.825
6/15/45,150.82
6/16/45,150.815
6/17/45,150.81
6/18/45,150.805
6/19/45,150.8
6/20/45,150.795
6/21/45,150.79
6/22/45,150.785
6/23/45,150.78
6/24/45,150.775
6/25/45,150.77
6/26/45,150.765
6/27/45,150.76
6/28/45,150.755
6/29/45,150.75
6/30/45,150.745
7/1/45,150.74
7/2/45,150.735
7/3/45,150.73
7/4/45,150.725
7/5/45,150.72
7/6/45,150.715
7/7/45,150.71
7/8/45,150.705
7/9/45,150.7
7/10/45,150.695
7/11/45,150.69
7/12/45,150.685
7/13/45,150.68
7/14/45,150.675
7/15/45,150.67
7/16/45,150.665
7/17/45,150.66
7/18/45,150.655
7/19/45,150.65
7/20/45,150.645
7/21/45,150.64
7/22/45,150.635
7/23/45,150.63
7/24/45,150.625
7/25/45,150.62
7/26/45,150.615
7/27/45,150.61
7/28/45,150.605
7/29/45,150.6
7/30/45,150.595
7/31/45,150.59
8/1/45,150.585
8/2/45,150.58
8/3/45,150.575
8/4/45,150.57
8/5/45,150.565
8/6/45,150.56
8/7/45,150.555
8/8/45,150.55
8/9/45,150.545
8/10/45,150.54
8/11/45,150.535
8/12/45,150.53
8/13/45,150.525
8/14/45,150.52
8/15/45,150.515
8/16/45,150.51
8/17/45,150.505
8/18/45,150.5
8/19/45,150.495
8/20/45,150.49
8/21/45,150.485
8/22/45,150.48
8/23/45,150.475
8/24/45,150.47
8/25/45,150.465
8/26/45,150.46
8/27/45,150.455
8/28/45,150.45
8/29/45,150.445
8/30/45,150.44
8/31/45,150.435
9/1/45,150.43
9/2/45,150.425
9/3/45,150.42
9/4/45,150.415
9/5/45,150.41
9/6/45,150.405
9/7/45,150.4
9/8/45,150.395
9/9/45,150.39
9/10/45,150.385
9/11/45,150.38
9/12/45,150.375
9/13/45,150.37
9/14/45,150.365
9/15/45,150.36
9/16/45,150.355
9/17/45,150.35
9/18/45,150.345
9/19/45,150.34
9/20/45,150.335
9/21/45,150.33
9/22/45,150.325
9/23/45,150.32
9/24/45,150.315
9/25/45,150.31
9/26/45,150.305
9/27/45,150.3
9/28/45,150.295
9/29/45,150.29
9/30/45,150.285
10/1/45,150.28
10/2/45,150.275
10/3/45,150.27
10/4/45,150.265
10/5/45,150.26
10/6/45,150.255
10/7/45,150.25
10/8/45,150.245
10/9/45,150.24
10/10/45,150.235
10/11/45,150.23
10/12/45,150.225
10/13/45,150.22
10/14/45,150.215
10/15/45,150.21
10/16/45,150.205
10/17/45,150.2
10/18/45,150.195
10/19/45,150.19
10/20/45,150.185
10/21/45,150.18
10/22/45,150.175
10/23/45,150.17
10/24/45,150.165
10/25/45,150.16
10/26/45,150.155
10/27/45,150.15
10/28/45,150.145
10/29/45,150.14
10/30/45,150.135
10/31/45,150.13
11/1/45,150.125
11/2/45,150.12
11/3/45,150.115
11/4/45,150.11
11/5/45,150.105
11/6/45,150.1
11/7/45,150.095
11/8/45,150.09
11/9/45,150.085
11/10/45,150.08
11/11/45,150.075
11/12/45,150.07
11/13/45,150.065
11/14/45,150.06
11/15/45,150.055
11/16/45,150.05
11/17/45,150.045
11/18/45,150.04
11/19/45,150.035
11/20/45,150.03
11/21/45,150.025
11/22/45,150.02
11/23/45,150.015
11/24/45,150.01
11/25/45,150.005
11/26/45,150
11/27/45,149.995
11/28/45,149.99
11/29/45,149.985
11/30/45,149.98
12/1/45,149.975
12/2/45,149.97
12/3/45,149.965
12/4/45,149.96
12/5/45,149.955
12/6/45,149.95
12/7/45,149.945
12/8/45,149.94
12/9/45,149.935
12/10/45,149.93
12/11/45,149.925
12/12/45,149.92
12/13/45,149.915
12/14/45,149.91
12/15/45,149.905
12/16/45,149.9
12/17/45,149.895
12/18/45,149.89
12/19/45,149.885
12/20/45,149.88
12/21/45,149.875
12/22/45,149.87
12/23/45,149.865
12/24/45,149.86
12/25/45,149.855
12/26/45,149.85
12/27/45,149.845
12/28/45,149.84
12/29/45,149.835
12/30/45,149.83
12/31/45,149.825
1/1/46,149.82
1/2/46,149.815
1/3/46,149.81
1/4/46,149.805
1/5/46,149.8
1/6/46,149.795
1/7/46,149.79
1/8/46,149.785
1/9/46,149.78
1/10/46,149.775
1/11/46,149.77
1/12/46,149.765
1/13/46,149.76
1/14/46,149.755
1/15/46,149.75
1/16/46,149.745
1/17/46,149.74
1/18/46,149.735
1/19/46,149.73
1/20/46,149.725
1/21/46,149.72
1/22/46,149.715
1/23/46,149.71
1/24/46,149.705
1/25/46,149.7
1/26/46,149.695
1/27/46,149.69
1/28/46,149.685
1/29/46,149.68
1/30/46,149.675
1/31/46,149.67
2/1/46,149.665
2/2/46,149.66
2/3/46,149.655
2/4/46,149.65
2/5/46,149.645
2/6/46,149.64
2/7/46,149.635
2/8/46,149.63
2/9/46,149.625
2/10/46,149.62
2/11/46,149.615
2/12/46,149.61
2/13/46,149.605
2/14/46,149.6
2/15/46,149.595
2/16/46,149.59
2/17/46,149.585
2/18/46,149.58
2/19/46,149.575
2/20/46,149.57
2/21/46,149.565
2/22/46,149.56
2/23/46,149.555
2/24/46,149.55
2/25/46,149.545
2/26/46,149.54
2/27/46,149.535
2/28/46,149.53
3/1/46,149.525
3/2/46,149.52
3/3/46,149.515
3/4/46,149.51
3/5/46,149.505
3/6/46,149.5
3/7/46,149.495
3/8/46,149.49
3/9/46,149.485
3/10/46,149.48
3/11/46,149.475
3/12/46,149.47
3/13/46,149.465
3/14/46,149.46
3/15/46,149.455
3/16/46,149.45
3/17/46,149.445
3/18/46,149.44
3/19/46,149.435
3/20/46,149.43
3/21/46,149.425
3/22/46,149.42
3/23/46,149.415
3/24/46,149.41
3/25/46,149.405
3/26/46,149.4
3/27/46,149.395
3/28/46,149.39
3/29/46,149.385
3/30/46,149.38
3/31/46,149.375
4/1/46,149.37
4/2/46,149.365
4/3/46,149.36
4/4/46,149.355
4/5/46,149.35
4/6/46,149.345
4/7/46,149.34
4/8/46,149.335
4/9/46,149.33
4/10/46,149.325
4/11/46,149.32
4/12/46,149.315
4/13/46,149.31
4/14/46,149.305
4/15/46,149.3
4/16/46,149.295
4/17/46,149.29
4/18/46,149.285
4/19/46,149.28
4/20/46,149.275
4/21/46,149.27
4/22/46,149.265
4/23/46,149.26
4/24/46,149.255
4/25/46,149.25
4/26/46,149.245
4/27/46,149.24
4/28/46,149.235
4/29/46,149.23
4/30/46,149.225
5/1/46,149.22
5/2/46,149.215
5/3/46,149.21
5/4/46,149.205
5/5/46,149.2
5/6/46,149.195
5/7/46,149.19
5/8/46,149.185
5/9/46,149.18
5/10/46,149.175
5/11/46,149.17
5/12/46,149.165
5/13/46,149.16
5/14/46,149.155
5/15/46,149.15
5/16/46,149.145
5/17/46,149.14
5/18/46,149.135
5/19/46,149.13
5/20/46,149.125
5/21/46,149.12
5/22/46,149.115
5/23/46,149.11
5/24/46,149.105
5/25/46,149.1
5/26/46,149.095
5/27/46,149.09
5/28/46,149.085
5/29/46,149.08
5/30/46,149.075
5/31/46,149.07
6/1/46,149.065
6/2/46,149.06
6/3/46,149.055
6/4/46,149.05
6/5/46,149.045
6/6/46,149.04
6/7/46,149.035
6/8/46,149.03
6/9/46,149.025
6/10/46,149.02
6/11/46,149.015
6/12/46,149.01
6/13/46,149.005
6/14/46,149
6/15/46,148.995
6/16/46,148.99
6/17/46,148.985
6/18/46,148.98
6/19/46,148.975
6/20/46,148.97
6/21/46,148.965
6/22/46,148.96
6/23/46,148.955
6/24/46,148.95
6/25/46,148.945
6/26/46,148.94
6/27/46,148.935
6/28/46,148.93
6/29/46,148.925
6/30/46,148.92
7/1/46,148.915
7/2/46,148.91
7/3/46,148.905
7/4/46,148.9
7/5/46,148.895
7/6/46,148.89
7/7/46,148.885
7/8/46,148.88
7/9/46,148.875
7/10/46,148.87
7/11/46,148.865
7/12/46,148.86
7/13/46,148.855
7/14/46,148.85
7/15/46,148.845
7/16/46,148.84
7/17/46,148.835
7/18/46,148.83
7/19/46,148.825
7/20/46,148.82
7/21/46,148.815
7/22/46,148.81
7/23/46,148.805
7/24/46,148.8
7/25/46,148.795
7/26/46,148.79
7/27/46,148.785
7/28/46,148.78
7/29/46,148.775
7/30/46,148.77
7/31/46,148.765
8/1/46,148.76
8/2/46,148.755
8/3/46,148.75
8/4/46,148.745
8/5/46,148.74
8/6/46,148.735
8/7/46,148.73
8/8/46,148.725
8/9/46,148.72
8/10/46,148.715
8/11/46,148.71
8/12/46,148.705
8/13/46,148.7
8/14/46,148.695
8/15/46,148.69
8/16/46,148.685
8/17/46,148.68
8/18/46,148.675
8/19/46,148.67
8/20/46,148.665
8/21/46,148.66
8/22/46,148.655
8/23/46,148.65
8/24/46,148.645
8/25/46,148.64
8/26/46,148.635
8/27/46,148.63
8/28/46,148.625
8/29/46,148.62
8/30/46,148.615
8/31/46,148.61
9/1/46,148.605
9/2/46,148.6
9/3/46,148.595
9/4/46,148.59
9/5/46,148.585
9/6/46,148.58
9/7/46,148.575
9/8/46,148.57
9/9/46,148.565
9/10/46,148.56
9/11/46,148.555
9/12/46,148.55
9/13/46,148.545
9/14/46,148.54
9/15/46,148.535
9/16/46,148.53
9/17/46,148.525
9/18/46,148.52
9/19/46,148.515
9/20/46,148.51
9/21/46,148.505
9/22/46,148.5
9/23/46,148.495
9/24/46,148.49
9/25/46,148.485
9/26/46,148.48
9/27/46,148.475
9/28/46,148.47
9/29/46,148.465
9/30/46,148.46
10/1/46,148.455
10/2/46,148.45
10/3/46,148.445
10/4/46,148.44
10/5/46,148.435
10/6/46,148.43
10/7/46,148.425
10/8/46,148.42
10/9/46,148.415
10/10/46,148.41
10/11/46,148.405
10/12/46,148.4
10/13/46,148.395
10/14/46,148.39
10/15/46,148.385
10/16/46,148.38
10/17/46,148.375
10/18/46,148.37
10/19/46,148.365
10/20/46,148.36
10/21/46,148.355
10/22/46,148.35
10/23/46,148.345
10/24/46,148.34
10/25/46,148.335
10/26/46,148.33
10/27/46,148.325
10/28/46,148.32
10/29/46,148.315
10/30/46,148.31
10/31/46,148.305
11/1/46,148.3
11/2/46,148.295
11/3/46,148.29
11/4/46,148.285
11/5/46,148.28
11/6/46,148.275
11/7/46,148.27
11/8/46,148.265
11/9/46,148.26
11/10/46,148.255
11/11/46,148.25
11/12/46,148.245
11/13/46,148.24
11/14/46,148.235
11/15/46,148.23
11/16/46,148.225
11/17/46,148.22
11/18/46,148.215
11/19/46,148.21
11/20/46,148.205
11/21/46,148.2
11/22/46,148.195
11/23/46,148.19
11/24/46,148.185
11/25/46,148.18
11/26/46,148.175
11/27/46,148.17
11/28/46,148.165
11/29/46,148.16
11/30/46,148.155
12/1/46,148.15
12/2/46,148.145
12/3/46,148.14
12/4/46,148.135
12/5/46,148.13
12/6/46,148.125
12/7/46,148.12
12/8/46,148.115
12/9/46,148.11
12/10/46,148.105
12/11/46,148.1
12/12/46,148.095
12/13/46,148.09
12/14/46,148.085
12/15/46,148.08
12/16/46,148.075
12/17/46,148.07
12/18/46,148.065
12/19/46,148.06
12/20/46,148.055
12/21/46,148.05
12/22/46,148.045
12/23/46,148.04
12/24/46,148.035
12/25/46,148.03
12/26/46,148.025
12/27/46,148.02
12/28/46,148.015
12/29/46,148.01
12/30/46,148.005
