Date,Tres_deg_C,m_kg_per_sec
11/18/34,169.92,100
11/19/34,169.905,100
11/20/34,169.89,100
11/21/34,169.875,100
11/22/34,169.86,100
11/23/34,169.845,100
11/24/34,169.83,100
11/25/34,169.815,100
11/26/34,169.8,100
11/27/34,169.785,100
11/28/34,169.77,100
11/29/34,169.755,100
11/30/34,169.74,100
12/1/34,169.725,100
12/2/34,169.71,100
12/3/34,169.695,100
12/4/34,169.68,100
12/5/34,169.665,100
12/6/34,169.65,100
12/7/34,169.635,100
12/8/34,169.62,100
12/9/34,169.605,100
12/10/34,169.59,100
12/11/34,169.575,100
12/12/34,169.56,100
12/13/34,169.545,100
12/14/34,169.53,100
12/15/34,169.515,100
12/16/34,169.5,100
12/17/34,169.485,100
12/18/34,169.47,100
12/19/34,169.455,100
12/20/34,169.44,100
12/21/34,169.425,100
12/22/34,169.41,100
12/23/34,169.395,100
12/24/34,169.38,100
12/25/34,169.365,100
12/26/34,169.35,100
12/27/34,169.335,100
12/28/34,169.32,100
12/29/34,169.305,100
12/30/34,169.29,100
12/31/34,169.275,100
1/1/35,169.26,100
1/2/35,169.245,100
1/3/35,169.23,100
1/4/35,169.215,100
1/5/35,169.2,100
1/6/35,169.185,100
1/7/35,169.17,100
1/8/35,169.155,100
1/9/35,169.14,100
1/10/35,169.125,100
1/11/35,169.11,100
1/12/35,169.095,100
1/13/35,169.08,100
1/14/35,169.065,100
1/15/35,169.05,100
1/16/35,169.035,100
1/17/35,169.02,100
1/18/35,169.005,100
1/19/35,168.99,100
1/20/35,168.975,100
1/21/35,168.96,100
1/22/35,168.945,100
1/23/35,168.93,100
1/24/35,168.915,100
1/25/35,168.9,100
1/26/35,168.885,100
1/27/35,168.87,100
1/28/35,168.855,100
1/29/35,168.84,100
1/30/35,168.825,100
1/31/35,168.81,100
2/1/35,168.795,100
2/2/35,168.78,100
2/3/35,168.765,100
2/4/35,168.75,100
2/5/35,168.735,100
2/6/35,168.72,100
2/7/35,168.705,100
2/8/35,168.69,100
2/9/35,168.675,100
2/10/35,168.66,100
2/11/35,168.645,100
2/12/35,168.63,100
2/13/35,168.615,100
2/14/35,168.6,100
2/15/35,168.585,100
2/16/35,168.57,100
2/17/35,168.555,100
2/18/35,168.54,100
2/19/35,168.525,100
2/20/35,168.51,100
2/21/35,168.495,100
2/22/35,168.48,100
2/23/35,168.465,100
2/24/35,168.45,100
2/25/35,168.435,100
2/26/35,168.42,100
2/27/35,168.405,100
2/28/35,168.39,100
3/1/35,168.375,100
3/2/35,168.36,100
3/3/35,168.345,100
3/4/35,168.33,100
3/5/35,168.315,100
3/6/35,168.3,100
3/7/35,168.285,100
3/8/35,168.27,100
3/9/35,168.255,100
3/10/35,168.24,100
3/11/35,168.225,100
3/12/35,168.21,100
3/13/35,168.195,100
3/14/35,168.18,100
3/15/35,168.165,100
3/16/35,168.15,100
3/17/35,168.135,100
3/18/35,168.12,100
3/19/35,168.105,100
3/20/35,168.09,100
3/21/35,168.075,100
3/22/35,168.06,100
3/23/35,168.045,100
3/24/35,168.03,100
3/25/35,168.015,100
3/26/35,168,100
3/27/35,167.985,100
3/28/35,167.97,100
3/29/35,167.955,100
3/30/35,167.94,100
3/31/35,167.925,100
4/1/35,167.91,100
4/2/35,167.895,100
4/3/35,167.88,100
4/4/35,167.865,100
4/5/35,167.85,100
4/6/35,167.835,100
4/7/35,167.82,100
4/8/35,167.805,100
4/9/35,167.79,100
4/10/35,167.775,100
4/11/35,167.76,100
4/12/35,167.745,100
4/13/35,167.73,100
4/14/35,167.715,100
4/15/35,167.7,100
4/16/35,167.685,100
4/17/35,167.67,100
4/18/35,167.655,100
4/19/35,167.64,100
4/20/35,167.625,100
4/21/35,167.61,100
4/22/35,167.595,100
4/23/35,167.58,100
4/24/35,167.565,100
4/25/35,167.55,100
4/26/35,167.535,100
4/27/35,167.52,100
4/28/35,167.505,100
4/29/35,167.49,100
4/30/35,167.475,100
5/1/35,167.46,100
5/2/35,167.445,100
5/3/35,167.43,100
5/4/35,167.415,100
5/5/35,167.4,100
5/6/35,167.385,100
5/7/35,167.37,100
5/8/35,167.355,100
5/9/35,167.34,100
5/10/35,167.325,100
5/11/35,167.31,100
5/12/35,167.295,100
5/13/35,167.28,100
5/14/35,167.265,100
5/15/35,167.25,100
5/16/35,167.235,100
5/17/35,167.22,100
5/18/35,167.205,100
5/19/35,167.19,100
5/20/35,167.175,100
5/21/35,167.16,100
5/22/35,167.145,100
5/23/35,167.13,100
5/24/35,167.115,100
5/25/35,167.1,100
5/26/35,167.085,100
5/27/35,167.07,100
5/28/35,167.055,100
5/29/35,167.04,100
5/30/35,167.025,100
5/31/35,167.01,100
6/1/35,166.995,100
6/2/35,166.98,100
6/3/35,166.965,100
6/4/35,166.95,100
6/5/35,166.935,100
6/6/35,166.92,100
6/7/35,166.905,100
6/8/35,166.89,100
6/9/35,166.875,100
6/10/35,166.86,100
6/11/35,166.845,100
6/12/35,166.83,100
6/13/35,166.815,100
6/14/35,166.8,100
6/15/35,166.785,100
6/16/35,166.77,100
6/17/35,166.755,100
6/18/35,166.74,100
6/19/35,166.725,100
6/20/35,166.71,100
6/21/35,166.695,100
6/22/35,166.68,100
6/23/35,166.665,100
6/24/35,166.65,100
6/25/35,166.635,100
6/26/35,166.62,100
6/27/35,166.605,100
6/28/35,166.59,100
6/29/35,166.575,100
6/30/35,166.56,100
7/1/35,166.545,100
7/2/35,166.53,100
7/3/35,166.515,100
7/4/35,166.5,100
7/5/35,166.485,100
7/6/35,166.47,100
7/7/35,166.455,100
7/8/35,166.44,100
7/9/35,166.425,100
7/10/35,166.41,100
7/11/35,166.395,100
7/12/35,166.38,100
7/13/35,166.365,100
7/14/35,166.35,100
7/15/35,166.335,100
7/16/35,166.32,100
7/17/35,166.305,100
7/18/35,166.29,100
7/19/35,166.275,100
7/20/35,166.26,100
7/21/35,166.245,100
7/22/35,166.23,100
7/23/35,166.215,100
7/24/35,166.2,100
7/25/35,166.185,100
7/26/35,166.17,100
7/27/35,166.155,100
7/28/35,166.14,100
7/29/35,166.125,100
7/30/35,166.11,100
7/31/35,166.095,100
8/1/35,166.08,100
8/2/35,166.065,100
8/3/35,166.05,100
8/4/35,166.035,100
8/5/35,166.02,100
8/6/35,166.005,100
8/7/35,165.99,100
8/8/35,165.975,100
8/9/35,165.96,100
8/10/35,165.945,100
8/11/35,165.93,100
8/12/35,165.915,100
8/13/35,165.9,100
8/14/35,165.885,100
8/15/35,165.87,100
8/16/35,165.855,100
8/17/35,165.84,100
8/18/35,165.825,100
8/19/35,165.81,100
8/20/35,165.795,100
8/21/35,165.78,100
8/22/35,165.765,100
8/23/35,165.75,100
8/24/35,165.735,100
8/25/35,165.72,100
8/26/35,165.705,100
8/27/35,165.69,100
8/28/35,165.675,100
8/29/35,165.66,100
8/30/35,165.645,100
8/31/35,165.63,100
9/1/35,165.615,100
9/2/35,165.6,100
9/3/35,165.585,100
9/4/35,165.57,100
9/5/35,165.555,100
9/6/35,165.54,100
9/7/35,165.525,100
9/8/35,165.51,100
9/9/35,165.495,100
9/10/35,165.48,100
9/11/35,165.465,100
9/12/35,165.45,100
9/13/35,165.435,100
9/14/35,165.42,100
9/15/35,165.405,100
9/16/35,165.39,100
9/17/35,165.375,100
9/18/35,165.36,100
9/19/35,165.345,100
9/20/35,165.33,100
9/21/35,165.315,100
9/22/35,165.3,100
9/23/35,165.285,100
9/24/35,165.27,100
9/25/35,165.255,100
9/26/35,165.24,100
9/27/35,165.225,100
9/28/35,165.21,100
9/29/35,165.195,100
9/30/35,165.18,100
10/1/35,165.165,100
10/2/35,165.15,100
10/3/35,165.135,100
10/4/35,165.12,100
10/5/35,165.105,100
10/6/35,165.09,100
10/7/35,165.075,100
10/8/35,165.06,100
10/9/35,165.045,100
10/10/35,165.03,100
10/11/35,165.015,100
10/12/35,165,100
10/13/35,164.985,100
10/14/35,164.97,100
10/15/35,164.955,100
10/16/35,164.94,100
10/17/35,164.925,100
10/18/35,164.91,100
10/19/35,164.895,100
10/20/35,164.88,100
10/21/35,164.865,100
10/22/35,164.85,100
10/23/35,164.835,100
10/24/35,164.82,100
10/25/35,164.805,100
10/26/35,164.79,100
10/27/35,164.775,100
10/28/35,164.76,100
10/29/35,164.745,100
10/30/35,164.73,100
10/31/35,164.715,100
11/1/35,164.7,100
11/2/35,164.685,100
11/3/35,164.67,100
11/4/35,164.655,100
11/5/35,164.64,100
11/6/35,164.625,100
11/7/35,164.61,100
11/8/35,164.595,100
11/9/35,164.58,100
11/10/35,164.565,100
11/11/35,164.55,100
11/12/35,164.535,100
11/13/35,164.52,100
11/14/35,164.505,100
11/15/35,164.49,100
11/16/35,164.475,100
11/17/35,164.46,100
11/18/35,164.445,100
11/19/35,164.43,100
11/20/35,164.415,100
11/21/35,164.4,100
11/22/35,164.385,100
11/23/35,164.37,100
11/24/35,164.355,100
11/25/35,164.34,100
11/26/35,164.325,100
11/27/35,164.31,100
11/28/35,164.295,100
11/29/35,164.28,100
11/30/35,164.265,100
12/1/35,164.25,100
12/2/35,164.235,100
12/3/35,164.22,100
12/4/35,164.205,100
12/5/35,164.19,100
12/6/35,164.175,100
12/7/35,164.16,100
12/8/35,164.145,100
12/9/35,164.13,100
12/10/35,164.115,100
12/11/35,164.1,100
12/12/35,164.085,100
12/13/35,164.07,100
12/14/35,164.055,100
12/15/35,164.04,100
12/16/35,164.025,100
12/17/35,164.01,100
12/18/35,163.995,100
12/19/35,163.98,100
12/20/35,163.965,100
12/21/35,163.95,100
12/22/35,163.935,100
12/23/35,163.92,100
12/24/35,163.905,100
12/25/35,163.89,100
12/26/35,163.875,100
12/27/35,163.86,100
12/28/35,163.845,100
12/29/35,163.83,100
12/30/35,163.815,100
12/31/35,163.8,100
1/1/36,163.785,100
1/2/36,163.77,100
1/3/36,163.755,100
1/4/36,163.74,100
1/5/36,163.725,100
1/6/36,163.71,100
1/7/36,163.695,100
1/8/36,163.68,100
1/9/36,163.665,100
1/10/36,163.65,100
1/11/36,163.635,100
1/12/36,163.62,100
1/13/36,163.605,100
1/14/36,163.59,100
1/15/36,163.575,100
1/16/36,163.56,100
1/17/36,163.545,100
1/18/36,163.53,100
1/19/36,163.515,100
1/20/36,163.5,100
1/21/36,163.485,100
1/22/36,163.47,100
1/23/36,163.455,100
1/24/36,163.44,100
1/25/36,163.425,100
1/26/36,163.41,100
1/27/36,163.395,100
1/28/36,163.38,100
1/29/36,163.365,100
1/30/36,163.35,100
1/31/36,163.335,100
2/1/36,163.32,100
2/2/36,163.305,100
2/3/36,163.29,100
2/4/36,163.275,100
2/5/36,163.26,100
2/6/36,163.245,100
2/7/36,163.23,100
2/8/36,163.215,100
2/9/36,163.2,100
2/10/36,163.185,100
2/11/36,163.17,100
2/12/36,163.155,100
2/13/36,163.14,100
2/14/36,163.125,100
2/15/36,163.11,100
2/16/36,163.095,100
2/17/36,163.08,100
2/18/36,163.065,100
2/19/36,163.05,100
2/20/36,163.035,100
2/21/36,163.02,100
2/22/36,163.005,100
2/23/36,162.99,100
2/24/36,162.975,100
2/25/36,162.96,100
2/26/36,162.945,100
2/27/36,162.93,100
2/28/36,162.915,100
2/29/36,162.9,100
3/1/36,162.885,100
3/2/36,162.87,100
3/3/36,162.855,100
3/4/36,162.84,100
3/5/36,162.825,100
3/6/36,162.81,100
3/7/36,162.795,100
3/8/36,162.78,100
3/9/36,162.765,100
3/10/36,162.75,100
3/11/36,162.735,100
3/12/36,162.72,100
3/13/36,162.705,100
3/14/36,162.69,100
3/15/36,162.675,100
3/16/36,162.66,100
3/17/36,162.645,100
3/18/36,162.63,100
3/19/36,162.615,100
3/20/36,162.6,100
3/21/36,162.585,100
3/22/36,162.57,100
3/23/36,162.555,100
3/24/36,162.54,100
3/25/36,162.525,100
3/26/36,162.51,100
3/27/36,162.495,100
3/28/36,162.48,100
3/29/36,162.465,100
3/30/36,162.45,100
3/31/36,162.435,100
4/1/36,162.42,100
4/2/36,162.405,100
4/3/36,162.39,100
4/4/36,162.375,100
4/5/36,162.36,100
4/6/36,162.345,100
4/7/36,162.33,100
4/8/36,162.315,100
4/9/36,162.3,100
4/10/36,162.285,100
4/11/36,162.27,100
4/12/36,162.255,100
4/13/36,162.24,100
4/14/36,162.225,100
4/15/36,162.21,100
4/16/36,162.195,100
4/17/36,162.18,100
4/18/36,162.165,100
4/19/36,162.15,100
4/20/36,162.135,100
4/21/36,162.12,100
4/22/36,162.105,100
4/23/36,162.09,100
4/24/36,162.075,100
4/25/36,162.06,100
4/26/36,162.045,100
4/27/36,162.03,100
4/28/36,162.015,100
4/29/36,162,100
4/30/36,161.985,100
5/1/36,161.97,100
5/2/36,161.955,100
5/3/36,161.94,100
5/4/36,161.925,100
5/5/36,161.91,100
5/6/36,161.895,100
5/7/36,161.88,100
5/8/36,161.865,100
5/9/36,161.85,100
5/10/36,161.835,100
5/11/36,161.82,100
5/12/36,161.805,100
5/13/36,161.79,100
5/14/36,161.775,100
5/15/36,161.76,100
5/16/36,161.745,100
5/17/36,161.73,100
5/18/36,161.715,100
5/19/36,161.7,100
5/20/36,161.685,100
5/21/36,161.67,100
5/22/36,161.655,100
5/23/36,161.64,100
5/24/36,161.625,100
5/25/36,161.61,100
5/26/36,161.595,100
5/27/36,161.58,100
5/28/36,161.565,100
5/29/36,161.55,100
5/30/36,161.535,100
5/31/36,161.52,100
6/1/36,161.505,100
6/2/36,161.49,100
6/3/36,161.475,100
6/4/36,161.46,100
6/5/36,161.445,100
6/6/36,161.43,100
6/7/36,161.415,100
6/8/36,161.4,100
6/9/36,161.385,100
6/10/36,161.37,100
6/11/36,161.355,100
6/12/36,161.34,100
6/13/36,161.325,100
6/14/36,161.31,100
6/15/36,161.295,100
6/16/36,161.28,100
6/17/36,161.265,100
6/18/36,161.25,100
6/19/36,161.235,100
6/20/36,161.22,100
6/21/36,161.205,100
6/22/36,161.19,100
6/23/36,161.175,100
6/24/36,161.16,100
6/25/36,161.145,100
6/26/36,161.13,100
6/27/36,161.115,100
6/28/36,161.1,100
6/29/36,161.085,100
6/30/36,161.07,100
7/1/36,161.055,100
7/2/36,161.04,100
7/3/36,161.025,100
7/4/36,161.01,100
7/5/36,160.995,100
7/6/36,160.98,100
7/7/36,160.965,100
7/8/36,160.95,100
7/9/36,160.935,100
7/10/36,160.92,100
7/11/36,160.905,100
7/12/36,160.89,100
7/13/36,160.875,100
7/14/36,160.86,100
7/15/36,160.845,100
7/16/36,160.83,100
7/17/36,160.815,100
7/18/36,160.8,100
7/19/36,160.785,100
7/20/36,160.77,100
7/21/36,160.755,100
7/22/36,160.74,100
7/23/36,160.725,100
7/24/36,160.71,100
7/25/36,160.695,100
7/26/36,160.68,100
7/27/36,160.665,100
7/28/36,160.65,100
7/29/36,160.635,100
7/30/36,160.62,100
7/31/36,160.605,100
8/1/36,160.59,100
8/2/36,160.575,100
8/3/36,160.56,100
8/4/36,160.545,100
8/5/36,160.53,100
8/6/36,160.515,100
8/7/36,160.5,100
8/8/36,160.485,100
8/9/36,160.47,100
8/10/36,160.455,100
8/11/36,160.44,100
8/12/36,160.425,100
8/13/36,160.41,100
8/14/36,160.395,100
8/15/36,160.38,100
8/16/36,160.365,100
8/17/36,160.35,100
8/18/36,160.335,100
8/19/36,160.32,100
8/20/36,160.305,100
8/21/36,160.29,100
8/22/36,160.275,100
8/23/36,160.26,100
8/24/36,160.245,100
8/25/36,160.23,100
8/26/36,160.215,100
8/27/36,160.2,100
8/28/36,160.185,100
8/29/36,160.17,100
8/30/36,160.155,100
8/31/36,160.14,100
9/1/36,160.125,100
9/2/36,160.11,100
9/3/36,160.095,100
9/4/36,160.08,100
9/5/36,160.065,100
9/6/36,160.05,100
9/7/36,160.035,100
9/8/36,160.02,100
9/9/36,160.005,100
9/10/36,159.99,100
9/11/36,159.975,100
9/12/36,159.96,100
9/13/36,159.945,100
9/14/36,159.93,100
9/15/36,159.915,100
9/16/36,159.9,100
9/17/36,159.885,100
9/18/36,159.87,100
9/19/36,159.855,100
9/20/36,159.84,100
9/21/36,159.825,100
9/22/36,159.81,100
9/23/36,159.795,100
9/24/36,159.78,100
9/25/36,159.765,100
9/26/36,159.75,100
9/27/36,159.735,100
9/28/36,159.72,100
9/29/36,159.705,100
9/30/36,159.69,100
10/1/36,159.675,100
10/2/36,159.66,100
10/3/36,159.645,100
10/4/36,159.63,100
10/5/36,159.615,100
10/6/36,159.6,100
10/7/36,159.585,100
10/8/36,159.57,100
10/9/36,159.555,100
10/10/36,159.54,100
10/11/36,159.525,100
10/12/36,159.51,100
10/13/36,159.495,100
10/14/36,159.48,100
10/15/36,159.465,100
10/16/36,159.45,100
10/17/36,159.435,100
10/18/36,159.42,100
10/19/36,159.405,100
10/20/36,159.39,100
10/21/36,159.375,100
10/22/36,159.36,100
10/23/36,159.345,100
10/24/36,159.33,100
10/25/36,159.315,100
10/26/36,159.3,100
10/27/36,159.285,100
10/28/36,159.27,100
10/29/36,159.255,100
10/30/36,159.24,100
10/31/36,159.225,100
11/1/36,159.21,100
11/2/36,159.195,100
11/3/36,159.18,100
11/4/36,159.165,100
11/5/36,159.15,100
11/6/36,159.135,100
11/7/36,159.12,100
11/8/36,159.105,100
11/9/36,159.09,100
11/10/36,159.075,100
11/11/36,159.06,100
11/12/36,159.045,100
11/13/36,159.03,100
11/14/36,159.015,100
11/15/36,159,100
11/16/36,158.985,100
11/17/36,158.97,100
11/18/36,158.955,100
11/19/36,158.94,100
11/20/36,158.925,100
11/21/36,158.91,100
11/22/36,158.895,100
11/23/36,158.88,100
11/24/36,158.865,100
11/25/36,158.85,100
11/26/36,158.835,100
11/27/36,158.82,100
11/28/36,158.805,100
11/29/36,158.79,100
11/30/36,158.775,100
12/1/36,158.76,100
12/2/36,158.745,100
12/3/36,158.73,100
12/4/36,158.715,100
12/5/36,158.7,100
12/6/36,158.685,100
12/7/36,158.67,100
12/8/36,158.655,100
12/9/36,158.64,100
12/10/36,158.625,100
12/11/36,158.61,100
12/12/36,158.595,100
12/13/36,158.58,100
12/14/36,158.565,100
12/15/36,158.55,100
12/16/36,158.535,100
12/17/36,158.52,100
12/18/36,158.505,100
12/19/36,158.49,100
12/20/36,158.475,100
12/21/36,158.46,100
12/22/36,158.445,100
12/23/36,158.43,100
12/24/36,158.415,100
12/25/36,158.4,100
12/26/36,158.385,100
12/27/36,158.37,100
12/28/36,158.355,100
12/29/36,158.34,100
12/30/36,158.325,100
12/31/36,158.31,100
1/1/37,158.295,100
1/2/37,158.28,100
1/3/37,158.265,100
1/4/37,158.25,100
1/5/37,158.235,100
1/6/37,158.22,100
1/7/37,158.205,100
1/8/37,158.19,100
1/9/37,158.175,100
1/10/37,158.16,100
1/11/37,158.145,100
1/12/37,158.13,100
1/13/37,158.115,100
1/14/37,158.1,100
1/15/37,158.085,100
1/16/37,158.07,100
1/17/37,158.055,100
1/18/37,158.04,100
1/19/37,158.025,100
1/20/37,158.01,100
1/21/37,157.995,100
1/22/37,157.98,100
1/23/37,157.965,100
1/24/37,157.95,100
1/25/37,157.935,100
1/26/37,157.92,100
1/27/37,157.905,100
1/28/37,157.89,100
1/29/37,157.875,100
1/30/37,157.86,100
1/31/37,157.845,100
2/1/37,157.83,100
2/2/37,157.815,100
2/3/37,157.8,100
2/4/37,157.785,100
2/5/37,157.77,100
2/6/37,157.755,100
2/7/37,157.74,100
2/8/37,157.725,100
2/9/37,157.71,100
2/10/37,157.695,100
2/11/37,157.68,100
2/12/37,157.665,100
2/13/37,157.65,100
2/14/37,157.635,100
2/15/37,157.62,100
2/16/37,157.605,100
2/17/37,157.59,100
2/18/37,157.575,100
2/19/37,157.56,100
2/20/37,157.545,100
2/21/37,157.53,100
2/22/37,157.515,100
2/23/37,157.5,100
2/24/37,157.485,100
2/25/37,157.47,100
2/26/37,157.455,100
2/27/37,157.44,100
2/28/37,157.425,100
3/1/37,157.41,100
3/2/37,157.395,100
3/3/37,157.38,100
3/4/37,157.365,100
3/5/37,157.35,100
3/6/37,157.335,100
3/7/37,157.32,100
3/8/37,157.305,100
3/9/37,157.29,100
3/10/37,157.275,100
3/11/37,157.26,100
3/12/37,157.245,100
3/13/37,157.23,100
3/14/37,157.215,100
3/15/37,157.2,100
3/16/37,157.185,100
3/17/37,157.17,100
3/18/37,157.155,100
3/19/37,157.14,100
3/20/37,157.125,100
3/21/37,157.11,100
3/22/37,157.095,100
3/23/37,157.08,100
3/24/37,157.065,100
3/25/37,157.05,100
3/26/37,157.035,100
3/27/37,157.02,100
3/28/37,157.005,100
3/29/37,156.99,100
3/30/37,156.975,100
3/31/37,156.96,100
4/1/37,156.945,100
4/2/37,156.93,100
4/3/37,156.915,100
4/4/37,156.9,100
4/5/37,156.885,100
4/6/37,156.87,100
4/7/37,156.855,100
4/8/37,156.84,100
4/9/37,156.825,100
4/10/37,156.81,100
4/11/37,156.795,100
4/12/37,156.78,100
4/13/37,156.765,100
4/14/37,156.75,100
4/15/37,156.735,100
4/16/37,156.72,100
4/17/37,156.705,100
4/18/37,156.69,100
4/19/37,156.675,100
4/20/37,156.66,100
4/21/37,156.645,100
4/22/37,156.63,100
4/23/37,156.615,100
4/24/37,156.6,100
4/25/37,156.585,100
4/26/37,156.57,100
4/27/37,156.555,100
4/28/37,156.54,100
4/29/37,156.525,100
4/30/37,156.51,100
5/1/37,156.495,100
5/2/37,156.48,100
5/3/37,156.465,100
5/4/37,156.45,100
5/5/37,156.435,100
5/6/37,156.42,100
5/7/37,156.405,100
5/8/37,156.39,100
5/9/37,156.375,100
5/10/37,156.36,100
5/11/37,156.345,100
5/12/37,156.33,100
5/13/37,156.315,100
5/14/37,156.3,100
5/15/37,156.285,100
5/16/37,156.27,100
5/17/37,156.255,100
5/18/37,156.24,100
5/19/37,156.225,100
5/20/37,156.21,100
5/21/37,156.195,100
5/22/37,156.18,100
5/23/37,156.165,100
5/24/37,156.15,100
5/25/37,156.135,100
5/26/37,156.12,100
5/27/37,156.105,100
5/28/37,156.09,100
5/29/37,156.075,100
5/30/37,156.06,100
5/31/37,156.045,100
6/1/37,156.03,100
6/2/37,156.015,100
6/3/37,156,100
6/4/37,155.985,100
6/5/37,155.97,100
6/6/37,155.955,100
6/7/37,155.94,100
6/8/37,155.925,100
6/9/37,155.91,100
6/10/37,155.895,100
6/11/37,155.88,100
6/12/37,155.865,100
6/13/37,155.85,100
6/14/37,155.835,100
6/15/37,155.82,100
6/16/37,155.805,100
6/17/37,155.79,100
6/18/37,155.775,100
6/19/37,155.76,100
6/20/37,155.745,100
6/21/37,155.73,100
6/22/37,155.715,100
6/23/37,155.7,100
6/24/37,155.685,100
6/25/37,155.67,100
6/26/37,155.655,100
6/27/37,155.64,100
6/28/37,155.625,100
6/29/37,155.61,100
6/30/37,155.595,100
7/1/37,155.58,100
7/2/37,155.565,100
7/3/37,155.55,100
7/4/37,155.535,100
7/5/37,155.52,100
7/6/37,155.505,100
7/7/37,155.49,100
7/8/37,155.475,100
7/9/37,155.46,100
7/10/37,155.445,100
7/11/37,155.43,100
7/12/37,155.415,100
7/13/37,155.4,100
7/14/37,155.385,100
7/15/37,155.37,100
7/16/37,155.355,100
7/17/37,155.34,100
7/18/37,155.325,100
7/19/37,155.31,100
7/20/37,155.295,100
7/21/37,155.28,100
7/22/37,155.265,100
7/23/37,155.25,100
7/24/37,155.235,100
7/25/37,155.22,100
7/26/37,155.205,100
7/27/37,155.19,100
7/28/37,155.175,100
7/29/37,155.16,100
7/30/37,155.145,100
7/31/37,155.13,100
8/1/37,155.115,100
8/2/37,155.1,100
8/3/37,155.085,100
8/4/37,155.07,100
8/5/37,155.055,100
8/6/37,155.04,100
8/7/37,155.025,100
8/8/37,155.01,100
8/9/37,154.995,100
8/10/37,154.98,100
8/11/37,154.965,100
8/12/37,154.95,100
8/13/37,154.935,100
8/14/37,154.92,100
8/15/37,154.905,100
8/16/37,154.89,100
8/17/37,154.875,100
8/18/37,154.86,100
8/19/37,154.845,100
8/20/37,154.83,100
8/21/37,154.815,100
8/22/37,154.8,100
8/23/37,154.785,100
8/24/37,154.77,100
8/25/37,154.755,100
8/26/37,154.74,100
8/27/37,154.725,100
8/28/37,154.71,100
8/29/37,154.695,100
8/30/37,154.68,100
8/31/37,154.665,100
9/1/37,154.65,100
9/2/37,154.635,100
9/3/37,154.62,100
9/4/37,154.605,100
9/5/37,154.59,100
9/6/37,154.575,100
9/7/37,154.56,100
9/8/37,154.545,100
9/9/37,154.53,100
9/10/37,154.515,100
9/11/37,154.5,100
9/12/37,154.485,100
9/13/37,154.47,100
9/14/37,154.455,100
9/15/37,154.44,100
9/16/37,154.425,100
9/17/37,154.41,100
9/18/37,154.395,100
9/19/37,154.38,100
9/20/37,154.365,100
9/21/37,154.35,100
9/22/37,154.335,100
9/23/37,154.32,100
9/24/37,154.305,100
9/25/37,154.29,100
9/26/37,154.275,100
9/27/37,154.26,100
9/28/37,154.245,100
9/29/37,154.23,100
9/30/37,154.215,100
10/1/37,154.2,100
10/2/37,154.185,100
10/3/37,154.17,100
10/4/37,154.155,100
10/5/37,154.14,100
10/6/37,154.125,100
10/7/37,154.11,100
10/8/37,154.095,100
10/9/37,154.08,100
10/10/37,154.065,100
10/11/37,154.05,100
10/12/37,154.035,100
10/13/37,154.02,100
10/14/37,154.005,100
10/15/37,153.99,100
10/16/37,153.975,100
10/17/37,153.96,100
10/18/37,153.945,100
10/19/37,153.93,100
10/20/37,153.915,100
10/21/37,153.9,100
10/22/37,153.885,100
10/23/37,153.87,100
10/24/37,153.855,100
10/25/37,153.84,100
10/26/37,153.825,100
10/27/37,153.81,100
10/28/37,153.795,100
10/29/37,153.78,100
10/30/37,153.765,100
10/31/37,153.75,100
11/1/37,153.735,100
11/2/37,153.72,100
11/3/37,153.705,100
11/4/37,153.69,100
11/5/37,153.675,100
11/6/37,153.66,100
11/7/37,153.645,100
11/8/37,153.63,100
11/9/37,153.615,100
11/10/37,153.6,100
11/11/37,153.585,100
11/12/37,153.57,100
11/13/37,153.555,100
11/14/37,153.54,100
11/15/37,153.525,100
11/16/37,153.51,100
11/17/37,153.495,100
